Gender_Male,Age,Previous Purchases,Purchase Amount (PEN),Item Purchased_Belt,Item Purchased_Dress,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,CLV_Predicho,Probabilidad_CLV_Alto
True,0.3076923076923077,0.42105263157894735,0.2540067981251867,False,False,False,False,False,0,0.060759604
True,0.6346153846153847,0.7017543859649122,0.4789323993102439,False,False,False,False,False,1,0.92019975
True,0.5576923076923077,0.6666666666666667,0.5320762213797667,False,False,True,False,False,1,0.74189365
True,0.0,0.10526315789473684,0.0,False,False,False,False,False,0,0.060759604
True,0.8846153846153847,1.0,0.8016425024341078,False,False,False,False,False,1,0.9224
True,0.23076923076923084,0.3333333333333333,0.2990572444532863,False,False,False,False,False,0,0.060759604
True,0.7884615384615384,0.6842105263157894,0.6638726058665723,False,False,False,False,False,1,0.9215192
True,0.9230769230769232,0.9298245614035088,0.7122175508708164,False,False,False,False,False,1,0.9224
True,0.42307692307692313,0.5438596491228069,0.36549289165056864,False,False,False,False,False,0,0.060759604
True,0.13461538461538464,0.3333333333333333,0.16958062967133108,False,False,False,False,False,0,0.060759604
True,0.7884615384615384,0.9473684210526316,0.7925235999160409,False,False,False,False,False,1,0.9224
True,0.9230769230769232,0.9122807017543859,0.770367936246926,False,False,True,False,False,1,0.9224
True,0.6923076923076924,0.736842105263158,0.6412071296113594,False,False,True,False,False,1,0.9224
True,0.46153846153846156,0.47368421052631576,0.3918658744536103,False,False,False,False,False,0,0.060759604
True,0.576923076923077,0.736842105263158,0.5110983796314643,False,False,False,False,False,1,0.9069257
True,0.3076923076923077,0.47368421052631576,0.39332912415208,False,False,False,False,False,0,0.060759604
True,0.019230769230769273,0.19298245614035087,0.0,False,False,False,False,False,0,0.060759604
True,1.0,0.8245614035087718,0.9054573876907656,False,False,False,False,False,1,0.9224
True,0.48076923076923084,0.7192982456140351,0.45077094036084586,False,False,False,False,False,0,0.31477425
True,0.5384615384615385,0.5263157894736843,0.5299867080608334,False,False,False,False,False,0,0.06961231
True,0.9230769230769232,0.8771929824561404,0.8297162024979146,False,False,True,False,False,1,0.9224
True,0.6153846153846154,0.7192982456140351,0.5639954770386336,False,False,False,False,False,1,0.9188306
True,0.7115384615384616,0.6666666666666667,0.6186874252953243,False,False,False,False,False,1,0.9201554
True,0.8653846153846155,0.7543859649122806,0.7857838160778071,False,False,False,False,False,1,0.9224
True,0.2692307692307693,0.22807017543859648,0.2253802939564876,False,False,False,False,False,0,0.060759604
True,0.23076923076923084,0.456140350877193,0.23412174916518416,False,False,False,False,False,0,0.060759604
True,0.326923076923077,0.42105263157894735,0.27578274373761635,False,False,False,False,False,0,0.060759604
True,0.7884615384615384,1.0,0.7218328605040208,False,False,False,False,False,1,0.9224
True,0.7884615384615384,0.736842105263158,0.7036661132985638,False,False,True,False,False,1,0.9224
True,0.6923076923076924,0.6666666666666667,0.6693427009605014,False,False,False,False,False,1,0.9201554
True,0.8653846153846155,0.8421052631578947,0.7714547188971576,False,True,True,False,False,1,0.9224
True,0.48076923076923084,0.6140350877192982,0.35059775662242443,False,False,False,False,False,0,0.09409026
True,0.28846153846153855,0.38596491228070173,0.3143325071420606,False,False,False,False,False,0,0.060759604
True,0.7500000000000001,0.8421052631578947,0.6300939493429606,False,False,False,False,False,1,0.9224
True,0.13461538461538464,0.22807017543859648,0.09113439590085817,False,False,False,False,False,0,0.060759604
True,0.15384615384615385,0.21052631578947367,0.11092651775189713,False,False,False,False,False,0,0.060759604
True,0.6153846153846154,0.5263157894736843,0.6116690674346187,False,False,False,False,False,0,0.11137313
True,1.0,0.7894736842105263,0.7986369939285579,False,False,False,False,False,1,0.9224
True,0.9615384615384616,0.9122807017543859,1.0,False,False,True,False,False,1,0.9224
True,0.40384615384615385,0.4912280701754385,0.40829615901115,False,False,True,False,False,0,0.060759604
True,0.5384615384615385,0.5789473684210527,0.49142593171016136,False,False,True,False,False,0,0.07037172
True,0.7500000000000001,0.9122807017543859,0.6681312618375481,False,False,False,False,False,1,0.9224
True,0.5576923076923077,0.7543859649122806,0.5114062697035263,False,False,False,False,False,1,0.8687551
True,0.42307692307692313,0.5087719298245614,0.40157604471236674,False,False,False,False,False,0,0.060759604
True,0.6538461538461539,0.5614035087719298,0.6134576643560308,False,False,False,False,False,1,0.7298059
True,0.42307692307692313,0.4912280701754385,0.40311758796468466,False,False,False,False,False,0,0.060759604
True,0.9423076923076924,0.894736842105263,0.8465350599815336,False,False,False,False,False,1,0.9224
True,0.9423076923076924,0.894736842105263,0.8337081438405437,False,False,False,False,False,1,0.9224
True,0.3653846153846154,0.43859649122807015,0.3199326437006499,False,True,False,False,False,0,0.060759604
True,0.9423076923076924,0.894736842105263,0.8338167849217382,False,False,False,False,False,1,0.9224
True,0.8846153846153847,0.8596491228070176,0.8416327799382525,False,True,False,False,False,1,0.9224
True,0.1923076923076924,0.2982456140350877,0.19848032020676876,True,False,False,False,False,0,0.060759604
True,0.6923076923076924,0.7719298245614035,0.48754974855026323,False,False,False,False,False,1,0.9224
True,0.6923076923076924,0.7894736842105263,0.6483243447513991,False,False,False,False,False,1,0.9224
True,0.11538461538461542,0.22807017543859648,0.111872790533778,False,False,False,False,False,0,0.060759604
True,0.17307692307692313,0.456140350877193,0.15391407429630438,False,False,False,False,False,0,0.060759604
True,0.6730769230769232,0.6491228070175439,0.5844383676257039,False,False,False,False,False,1,0.9163366
True,0.2692307692307693,0.2807017543859649,0.2909771748466804,False,False,False,False,False,0,0.060759604
True,0.11538461538461542,0.3333333333333333,0.1455267981587795,False,False,False,False,False,0,0.060759604
True,0.5192307692307693,0.5438596491228069,0.42969935773198686,False,False,True,False,False,0,0.07083859
True,0.5961538461538463,0.7017543859649122,0.551226922590688,False,False,True,False,False,1,0.9068289
True,0.6346153846153847,0.4912280701754385,0.5239797773460327,False,False,True,False,False,0,0.10847737
True,0.980769230769231,1.0,0.8152425047847599,False,False,False,False,False,1,0.9224
True,0.4423076923076924,0.6140350877192982,0.3674555778852079,False,False,False,False,False,0,0.069316186
True,0.7884615384615384,0.7017543859649122,0.7435282219755034,False,False,False,False,False,1,0.9213452
True,0.15384615384615385,0.19298245614035087,0.1801660782686196,False,False,False,False,False,0,0.060759604
True,0.0961538461538462,0.43859649122807015,0.10891031622346656,False,False,False,False,False,0,0.060759604
True,0.8461538461538461,0.8070175438596492,0.7889737217183576,False,False,False,False,False,1,0.9224
True,0.980769230769231,0.894736842105263,0.8999953914922832,True,False,False,False,False,1,0.9224
True,0.5384615384615385,0.43859649122807015,0.45276800549176865,False,False,False,False,False,0,0.06961231
True,0.326923076923077,0.43859649122807015,0.31161582347757955,False,False,False,False,False,0,0.060759604
True,0.2692307692307693,0.40350877192982454,0.2765058004727784,False,False,False,False,False,0,0.060759604
True,0.5384615384615385,0.7017543859649122,0.5151669958824555,False,False,False,False,False,1,0.7133885
True,0.28846153846153855,0.3157894736842105,0.3110686284171391,False,False,False,False,False,0,0.060759604
True,0.2692307692307693,0.2807017543859649,0.2723881526698879,False,False,False,False,False,0,0.060759604
True,0.28846153846153855,0.47368421052631576,0.2736291711963835,False,False,False,False,False,0,0.060759604
True,0.9423076923076924,1.0,0.8903720977051728,False,False,False,False,False,1,0.9224
True,0.9423076923076924,0.8070175438596492,0.8413446427296164,False,False,False,False,False,1,0.9224
True,0.46153846153846156,0.6666666666666667,0.37324308510142135,False,False,False,False,False,0,0.09044693
True,0.03846153846153849,0.24561403508771928,0.027098970601035388,False,False,False,False,False,0,0.060759604
True,0.40384615384615385,0.6140350877192982,0.327783025649385,False,False,False,False,False,0,0.07630054
True,0.15384615384615385,0.3157894736842105,0.10737165632708973,True,False,False,False,False,0,0.060759604
True,0.6346153846153847,0.4912280701754385,0.5609575544404586,False,False,False,False,False,0,0.10464649
True,0.25,0.38596491228070173,0.18810276672381931,False,False,False,False,False,0,0.060759604
True,0.9615384615384616,1.0,0.8459571573053241,False,False,False,False,False,1,0.9224
True,0.5000000000000001,0.5263157894736843,0.36240154213244813,False,False,False,False,False,0,0.06301235
True,0.0,0.17543859649122806,0.009535442161130649,False,False,True,False,False,0,0.060759604
True,0.7692307692307693,0.7894736842105263,0.6878337233611602,False,False,False,False,False,1,0.9224
True,0.15384615384615385,0.07017543859649122,0.10102745607259286,False,False,False,False,False,0,0.060759604
True,0.7500000000000001,0.9473684210526316,0.7000573678303346,False,False,False,False,False,1,0.9224
True,0.3653846153846154,0.42105263157894735,0.36861013913182084,False,False,False,False,False,0,0.060759604
True,0.11538461538461542,0.3508771929824561,0.0312999033148587,False,False,False,False,False,0,0.060759604
True,0.7500000000000001,0.7894736842105263,0.6364871991685621,False,False,False,False,False,1,0.9224
True,0.576923076923077,0.7719298245614035,0.4814498350802565,False,False,True,False,False,1,0.9116148
True,0.40384615384615385,0.5614035087719298,0.3190653958825834,False,False,False,False,False,0,0.060759604
True,0.6346153846153847,0.6842105263157894,0.6045006055672582,False,False,False,False,False,1,0.92107624
True,0.7500000000000001,0.7192982456140351,0.661920204868121,True,False,False,False,False,1,0.9224
True,0.6730769230769232,0.8070175438596492,0.5899820345366812,False,False,False,False,False,1,0.9224
True,1.0,0.8245614035087718,0.8045297334904772,False,False,False,False,False,1,0.9224
True,0.8076923076923078,0.894736842105263,0.750575624226382,False,False,True,False,False,1,0.9224
True,0.25,0.3157894736842105,0.16812654484987463,False,False,True,False,False,0,0.060759604
True,0.4423076923076924,0.6666666666666667,0.3981527327922807,False,False,False,False,False,0,0.093804106
True,0.8461538461538461,0.8771929824561404,0.7689581420717805,False,False,False,False,False,1,0.9224
True,0.7884615384615384,0.8771929824561404,0.7658035076561776,False,False,True,False,False,1,0.9224
True,0.5384615384615385,0.631578947368421,0.42293416442441933,False,False,True,False,False,0,0.24960256
True,0.8461538461538461,0.7192982456140351,0.6215684433666753,False,False,False,False,False,1,0.9224
True,0.46153846153846156,0.4912280701754385,0.420887019634989,False,False,False,False,False,0,0.060759604
True,0.3653846153846154,0.5614035087719298,0.40718851312030924,False,False,False,False,False,0,0.060759604
True,0.6153846153846154,0.7017543859649122,0.605611815825089,False,False,False,False,False,1,0.89716256
True,0.21153846153846156,0.47368421052631576,0.19851242236108718,False,False,False,False,False,0,0.060759604
True,0.13461538461538464,0.3508771929824561,0.09838253610953104,False,False,False,False,False,0,0.060759604
True,0.9230769230769232,0.8421052631578947,0.8614187699471577,False,False,False,False,False,1,0.9224
True,0.05769230769230771,0.19298245614035087,0.008060433688118637,False,False,False,False,False,0,0.060759604
True,0.5384615384615385,0.631578947368421,0.5027417845481877,False,False,False,False,False,0,0.25102893
True,0.7500000000000001,0.5964912280701755,0.6931827277274345,False,False,False,False,False,1,0.89426696
True,0.826923076923077,1.0,0.7867607336032835,False,False,True,False,False,1,0.9224
True,0.6730769230769232,0.7719298245614035,0.7251798564071485,False,False,False,False,False,1,0.9224
True,0.3653846153846154,0.5964912280701755,0.3442386462958179,False,False,False,False,False,0,0.061348144
True,0.40384615384615385,0.38596491228070173,0.33833084207529696,True,False,False,False,False,0,0.060759604
True,0.6730769230769232,0.8421052631578947,0.6006640355362549,False,False,False,False,False,1,0.9224
True,0.326923076923077,0.6666666666666667,0.21321867116098206,False,False,False,False,False,0,0.08489849
True,0.980769230769231,0.8596491228070176,0.8458616562597416,False,False,False,False,False,1,0.9224
True,0.9230769230769232,1.0,0.8070385446876747,False,False,False,False,False,1,0.9224
True,0.019230769230769273,0.22807017543859648,0.0,False,False,False,False,False,0,0.060759604
True,0.5576923076923077,0.5087719298245614,0.5054515075585017,False,False,False,False,False,0,0.0808949
True,0.5961538461538463,0.7192982456140351,0.4962625198325462,False,False,False,False,False,1,0.9127103
True,0.25,0.47368421052631576,0.27364489376485335,False,False,False,False,False,0,0.060759604
True,0.40384615384615385,0.47368421052631576,0.3610936686509312,False,False,False,False,False,0,0.060759604
True,0.7692307692307693,0.9122807017543859,0.6873640544894237,False,False,True,False,False,1,0.9224
True,0.5192307692307693,0.47368421052631576,0.44959262719208093,False,False,False,False,False,0,0.07083859
True,0.9615384615384616,0.8245614035087718,0.8666626961512879,False,False,False,False,False,1,0.9224
True,0.326923076923077,0.47368421052631576,0.3291930149631471,False,False,True,False,False,0,0.060759604
True,0.9038461538461539,0.9122807017543859,0.7693756485098652,False,False,False,False,False,1,0.9224
True,0.5192307692307693,0.5438596491228069,0.43482983530573327,False,False,False,False,False,0,0.07083859
True,0.019230769230769273,0.2982456140350877,0.003616214390716209,False,False,False,False,False,0,0.060759604
True,0.9038461538461539,0.9649122807017545,0.7479732152863454,False,False,False,False,False,1,0.9224
True,0.1923076923076924,0.43859649122807015,0.13531947079863144,False,False,False,False,False,0,0.060759604
True,0.7115384615384616,0.7543859649122806,0.6149065620743667,False,False,False,False,False,1,0.9224
True,0.9230769230769232,0.9824561403508771,0.8644259689392334,False,False,False,False,False,1,0.9224
True,0.21153846153846156,0.3333333333333333,0.20087743886707243,False,False,True,False,False,0,0.060759604
True,0.730769230769231,0.9649122807017545,0.6620454105502522,False,False,False,False,False,1,0.9224
True,0.05769230769230771,0.17543859649122806,0.08962346710348873,True,False,False,False,False,0,0.060759604
True,0.2692307692307693,0.5964912280701755,0.2345816406557004,False,False,True,False,False,0,0.061348144
True,0.6923076923076924,0.7543859649122806,0.6364578487503554,False,False,False,False,False,1,0.9224
True,0.826923076923077,0.736842105263158,0.7347487195447802,False,False,False,False,False,1,0.9224
True,0.25,0.5263157894736843,0.2353916520017563,False,False,False,False,False,0,0.060759604
True,0.17307692307692313,0.3508771929824561,0.12869783479818947,False,False,False,False,False,0,0.060759604
True,0.8846153846153847,0.9824561403508771,0.6819178049556598,False,False,True,False,False,1,0.9224
True,0.8076923076923078,0.9473684210526316,0.7161657808696839,False,False,False,False,False,1,0.9224
True,1.0,1.0,0.9577187170696995,False,False,True,False,False,1,0.9224
True,0.34615384615384615,0.42105263157894735,0.3509080220684352,False,False,False,False,False,0,0.060759604
True,0.730769230769231,0.8596491228070176,0.696549599936058,False,False,False,False,False,1,0.9224
True,0.980769230769231,0.9824561403508771,0.9321813611784882,False,False,True,False,False,1,0.9224
True,0.40384615384615385,0.5789473684210527,0.365047910365771,False,False,False,False,False,0,0.060759604
True,0.3846153846153847,0.3157894736842105,0.35271105053994656,True,False,False,False,False,0,0.060759604
True,0.34615384615384615,0.5263157894736843,0.2818883707023967,False,False,False,False,False,0,0.060759604
True,0.5384615384615385,0.5789473684210527,0.46731562740498156,False,False,False,False,False,0,0.09795716
True,0.7884615384615384,0.9649122807017545,0.7325028011045774,False,False,False,False,False,1,0.9224
True,0.8846153846153847,0.9473684210526316,0.8447672898347127,False,False,False,False,False,1,0.9224
True,0.5961538461538463,0.7017543859649122,0.5267953277679598,False,True,False,False,False,1,0.90878755
True,0.2692307692307693,0.456140350877193,0.2205969198196394,False,False,False,False,False,0,0.060759604
True,0.21153846153846156,0.2807017543859649,0.18916305649695325,False,False,False,False,False,0,0.060759604
True,0.11538461538461542,0.43859649122807015,0.13004433674399296,False,False,False,False,False,0,0.060759604
True,0.4423076923076924,0.736842105263158,0.3309248787951232,False,False,False,False,False,0,0.20099325
True,0.4423076923076924,0.5964912280701755,0.2928210515330827,False,False,True,False,False,0,0.061348144
True,0.2692307692307693,0.5614035087719298,0.21611081190238854,False,False,False,False,False,0,0.060759604
True,0.980769230769231,0.9298245614035088,0.8223464953373866,False,False,False,False,False,1,0.9224
True,0.9038461538461539,0.8421052631578947,0.7854245446345097,False,True,False,False,False,1,0.9224
True,0.6923076923076924,0.7543859649122806,0.6123952275961596,False,False,False,False,False,1,0.9224
True,0.40384615384615385,0.5614035087719298,0.3408216292285291,False,False,False,False,False,0,0.060759604
True,0.3653846153846154,0.456140350877193,0.39162898205502017,False,False,False,False,False,0,0.060759604
True,0.6346153846153847,0.7543859649122806,0.5820257110470286,False,False,False,False,False,1,0.921638
True,0.15384615384615385,0.3508771929824561,0.1509888796433663,False,False,False,False,False,0,0.060759604
True,0.46153846153846156,0.4912280701754385,0.4404840981676932,False,False,False,False,False,0,0.060759604
True,0.05769230769230771,0.2982456140350877,0.0006711681222462962,False,True,True,False,False,0,0.060759604
True,0.6730769230769232,0.8070175438596492,0.648261561256325,False,False,False,False,False,1,0.9224
True,0.34615384615384615,0.4912280701754385,0.306113829653486,False,False,True,False,False,0,0.060759604
True,0.05769230769230771,0.3508771929824561,0.08155778537943359,False,True,False,False,False,0,0.060759604
True,0.28846153846153855,0.3333333333333333,0.20999932072658165,False,False,False,False,False,0,0.060759604
True,0.5961538461538463,0.7192982456140351,0.46356751333565405,False,False,False,False,False,1,0.9136535
True,0.25,0.2982456140350877,0.26009276606055365,False,False,False,False,False,0,0.060759604
True,0.9615384615384616,0.8596491228070176,0.8765524369275105,False,False,False,False,False,1,0.9224
True,0.5961538461538463,0.6140350877192982,0.492702533300853,False,False,False,False,False,1,0.5942349
True,0.0961538461538462,0.21052631578947367,0.04709359166736493,False,False,True,False,False,0,0.060759604
True,0.23076923076923084,0.3333333333333333,0.25664728706023276,False,False,True,False,False,0,0.060759604
True,0.6730769230769232,0.7192982456140351,0.5486338745335403,False,False,False,False,False,1,0.9224
True,0.9038461538461539,0.9824561403508771,0.8815781285936369,False,False,False,False,False,1,0.9224
True,0.8076923076923078,0.8070175438596492,0.6819059528143706,False,False,False,False,False,1,0.9224
True,0.5384615384615385,0.4912280701754385,0.5099856331553508,False,False,False,False,False,0,0.06961231
True,0.6923076923076924,0.8421052631578947,0.6043107331814654,False,False,False,False,False,1,0.9224
True,0.7884615384615384,0.7543859649122806,0.7319402372896068,False,False,False,False,False,1,0.9224
True,0.6538461538461539,0.7192982456140351,0.5602878655973691,False,False,True,False,False,1,0.9224
True,0.4423076923076924,0.5964912280701755,0.3881956342181049,False,False,False,False,False,0,0.061348144
True,0.48076923076923084,0.5964912280701755,0.4316917147785244,True,False,False,False,False,0,0.06380506
True,0.8653846153846155,0.9824561403508771,0.728948829941701,False,True,True,False,False,1,0.9224
True,0.3653846153846154,0.5438596491228069,0.3598144829207821,False,False,False,False,False,0,0.060759604
True,0.5000000000000001,0.5263157894736843,0.4241133245142624,False,False,True,False,False,0,0.06301235
True,0.9423076923076924,1.0,0.8323105771639352,False,False,False,False,False,1,0.9224
True,0.17307692307692313,0.3684210526315789,0.11029738818247994,False,True,False,False,False,0,0.060759604
True,0.8076923076923078,0.8245614035087718,0.6076179315137404,False,False,False,False,False,1,0.9224
True,0.7692307692307693,0.894736842105263,0.6792398039970402,False,False,True,False,False,1,0.9224
True,0.6730769230769232,0.7543859649122806,0.7096649876548686,False,False,False,False,False,1,0.9224
True,0.48076923076923084,0.6140350877192982,0.464938670179607,False,False,False,False,False,0,0.07832526
True,0.2692307692307693,0.631578947368421,0.2398618925663936,False,False,False,False,False,0,0.069313355
True,0.6923076923076924,0.7192982456140351,0.6072491329106258,False,False,False,False,False,1,0.9224
True,0.5576923076923077,0.6140350877192982,0.49964473124057196,False,False,False,False,False,0,0.22058643
True,0.7500000000000001,0.8070175438596492,0.695044673004596,False,False,True,False,False,1,0.9224
True,0.8653846153846155,0.9824561403508771,0.7209632601597181,False,False,False,False,False,1,0.9224
True,1.0,0.8596491228070176,0.9439303004799541,False,False,False,False,False,1,0.9224
True,0.8461538461538461,0.7017543859649122,0.7885394295802257,False,False,False,False,False,1,0.9213452
True,0.42307692307692313,0.4912280701754385,0.4103858952086731,False,False,True,False,False,0,0.060759604
True,0.13461538461538464,0.17543859649122806,0.1399638305983797,False,False,False,False,False,0,0.060759604
True,0.019230769230769273,0.19298245614035087,0.018071471993204247,False,False,False,False,False,0,0.060759604
True,0.13461538461538464,0.3508771929824561,0.15044219575540482,False,False,False,False,False,0,0.060759604
True,0.05769230769230771,0.17543859649122806,0.07804094602832864,False,False,False,False,False,0,0.060759604
True,0.7115384615384616,0.6491228070175439,0.6203687104335185,False,False,False,False,False,1,0.9163366
True,0.3076923076923077,0.456140350877193,0.24946867019606664,False,False,False,False,False,0,0.060759604
True,0.5576923076923077,0.7192982456140351,0.5031939338871679,False,False,False,False,False,1,0.89065456
True,0.17307692307692313,0.19298245614035087,0.2240004753914235,False,False,False,False,False,0,0.060759604
True,0.9423076923076924,1.0,0.787135158257958,False,False,False,False,False,1,0.9224
True,0.42307692307692313,0.6140350877192982,0.31267217924059376,False,False,False,False,False,0,0.06947302
True,0.6730769230769232,0.8245614035087718,0.6091730997233861,False,False,False,False,False,1,0.9224
True,0.11538461538461542,0.40350877192982454,0.10544194453952499,False,True,False,False,False,0,0.060759604
True,0.5576923076923077,0.8421052631578947,0.5063897365711572,False,False,False,False,False,1,0.89416015
True,0.6730769230769232,0.7017543859649122,0.6127134485970122,False,False,False,False,False,1,0.92170036
True,0.5576923076923077,0.6491228070175439,0.4886619674278747,False,False,False,False,False,0,0.36521265
True,0.3846153846153847,0.47368421052631576,0.4104952875112454,False,False,False,False,False,0,0.060759604
True,0.576923076923077,0.6666666666666667,0.4442653583326778,False,False,False,False,False,1,0.7659867
True,0.5576923076923077,0.7719298245614035,0.4616018476416638,False,False,False,False,False,1,0.8863491
True,0.019230769230769273,0.10526315789473684,0.012578420592255848,False,False,False,False,False,0,0.060759604
True,0.3846153846153847,0.43859649122807015,0.27043002781225545,False,False,False,False,False,0,0.060759604
True,0.7500000000000001,0.9122807017543859,0.6627236436354993,False,False,False,False,False,1,0.9224
True,1.0,1.0,0.9683909498989887,False,False,False,False,False,1,0.9224
True,0.3846153846153847,0.47368421052631576,0.34482366072862003,False,False,False,False,False,0,0.060759604
True,0.326923076923077,0.5438596491228069,0.30262007145348946,False,False,False,False,False,0,0.060759604
True,0.5384615384615385,0.6666666666666667,0.42510934806684675,False,False,True,False,False,0,0.40586564
True,0.2692307692307693,0.5438596491228069,0.2131680796551688,False,False,True,False,False,0,0.060759604
True,0.3846153846153847,0.5087719298245614,0.32711650316050644,False,False,False,False,False,0,0.060759604
True,0.4423076923076924,0.6491228070175439,0.3812697309322691,False,False,False,False,False,0,0.06902737
True,0.019230769230769273,0.456140350877193,0.07449126478415415,False,False,False,False,False,0,0.060759604
True,0.0,0.2631578947368421,0.02493196315457137,False,False,False,False,False,0,0.060759604
True,0.5192307692307693,0.6140350877192982,0.41456289260366974,False,False,False,False,False,0,0.12473342
True,0.0961538461538462,0.3508771929824561,0.09699264494668627,False,True,False,False,False,0,0.060759604
True,0.8076923076923078,0.8070175438596492,0.7444421699154034,False,False,False,False,False,1,0.9224
True,0.6538461538461539,0.9298245614035088,0.6355840053940703,False,False,False,False,False,1,0.9224
True,0.46153846153846156,0.5789473684210527,0.4833270595394533,False,False,False,False,False,0,0.060759604
True,0.21153846153846156,0.3508771929824561,0.1437589684219032,False,False,False,False,False,0,0.060759604
True,0.25,0.3333333333333333,0.18727850154878403,False,False,False,False,False,0,0.060759604
True,0.23076923076923084,0.4912280701754385,0.15011306479187625,False,False,False,False,False,0,0.060759604
True,0.0961538461538462,0.3684210526315789,0.07551045991325842,False,False,False,False,False,0,0.060759604
True,0.25,0.3684210526315789,0.2443773178006021,False,False,False,False,False,0,0.060759604
True,0.42307692307692313,0.5964912280701755,0.4224183773657686,False,False,False,False,False,0,0.061348144
True,0.40384615384615385,0.38596491228070173,0.3576889688240241,False,False,True,False,False,0,0.060759604
True,0.1923076923076924,0.3684210526315789,0.15764595401607662,False,False,True,False,False,0,0.060759604
True,0.0961538461538462,0.3157894736842105,0.09275692458376028,False,False,False,False,False,0,0.060759604
True,0.46153846153846156,0.7192982456140351,0.3753322601683544,False,False,True,False,False,0,0.2258364
True,0.9615384615384616,0.894736842105263,0.9531390580724085,False,True,False,False,False,1,0.9224
True,0.11538461538461542,0.19298245614035087,0.03129538076445325,True,False,False,False,False,0,0.060759604
True,0.11538461538461542,0.22807017543859648,0.11142592964078912,False,False,False,False,False,0,0.060759604
True,0.05769230769230771,0.14035087719298245,0.14205019780651845,False,False,False,False,False,0,0.060759604
True,0.5961538461538463,0.7894736842105263,0.5333333613462757,False,False,False,False,False,1,0.9127103
True,0.4423076923076924,0.6842105263157894,0.3869775772499975,False,False,True,False,False,0,0.08168085
True,0.07692307692307698,0.2982456140350877,0.05279813924591743,False,False,False,False,False,0,0.060759604
True,0.46153846153846156,0.6842105263157894,0.404603364618056,False,False,True,False,False,0,0.12459542
True,0.23076923076923084,0.40350877192982454,0.2677080865672614,False,False,True,False,False,0,0.060759604
True,0.3846153846153847,0.5087719298245614,0.24500710501673376,False,False,False,False,False,0,0.060759604
True,0.42307692307692313,0.5087719298245614,0.44683211771541476,False,False,False,False,False,0,0.060759604
True,0.7115384615384616,0.736842105263158,0.5725373586749088,False,False,False,False,False,1,0.9224
True,0.3653846153846154,0.3508771929824561,0.3147745439644045,False,False,False,False,False,0,0.060759604
True,0.4423076923076924,0.5789473684210527,0.37628373567245865,False,False,False,False,False,0,0.060759604
True,0.3846153846153847,0.5087719298245614,0.3702015953532142,False,False,False,False,False,0,0.060759604
True,0.46153846153846156,0.631578947368421,0.34122264869168206,True,False,False,False,False,0,0.07683274
True,0.15384615384615385,0.3333333333333333,0.1582177138546456,False,False,False,False,False,0,0.060759604
True,0.4423076923076924,0.5438596491228069,0.4859715598468076,False,False,False,False,False,0,0.060759604
True,0.17307692307692313,0.2631578947368421,0.09380882895524278,False,False,False,False,False,0,0.060759604
True,0.826923076923077,0.8596491228070176,0.7478442640787462,False,False,False,False,False,1,0.9224
True,0.7692307692307693,0.8771929824561404,0.658185462347932,False,False,False,False,False,1,0.9224
True,0.13461538461538464,0.21052631578947367,0.1394010515734454,False,True,False,False,False,0,0.060759604
True,0.28846153846153855,0.43859649122807015,0.2587734514913318,False,False,False,False,False,0,0.060759604
True,0.7500000000000001,0.8245614035087718,0.641907221666195,False,False,False,False,False,1,0.9224
True,0.40384615384615385,0.456140350877193,0.3828950783414906,False,False,True,False,False,0,0.060759604
True,0.8076923076923078,0.7894736842105263,0.8028334489015766,False,False,False,False,False,1,0.9224
True,0.40384615384615385,0.5438596491228069,0.35254992611697555,False,False,False,False,False,0,0.060759604
True,0.46153846153846156,0.47368421052631576,0.4448451738157143,False,True,False,False,False,0,0.060759604
True,0.6730769230769232,0.7719298245614035,0.543990694055619,False,True,False,False,False,1,0.9224
True,0.03846153846153849,0.15789473684210525,0.0,False,False,False,False,False,0,0.060759604
True,0.5384615384615385,0.7192982456140351,0.5025651303989296,False,False,False,False,False,1,0.806374
True,0.5384615384615385,0.8421052631578947,0.5477943119347943,False,False,True,False,False,1,0.7695774
True,0.980769230769231,0.894736842105263,0.8928172252847473,False,False,False,False,False,1,0.9224
True,0.1923076923076924,0.40350877192982454,0.15794948296704206,False,False,False,False,False,0,0.060759604
True,0.46153846153846156,0.5087719298245614,0.4126362208438493,False,False,False,False,False,0,0.060759604
True,0.23076923076923084,0.47368421052631576,0.1504336101682132,False,False,True,False,False,0,0.060759604
True,0.6153846153846154,0.5789473684210527,0.5772491396180427,False,False,False,False,False,0,0.11799458
True,0.7884615384615384,0.8596491228070176,0.7444196350834547,False,False,False,False,False,1,0.9224
True,0.6923076923076924,0.6666666666666667,0.5987908387305044,False,False,False,False,False,1,0.9201554
True,0.6153846153846154,0.6666666666666667,0.5292103072988247,True,False,False,False,False,1,0.90784514
True,0.13461538461538464,0.22807017543859648,0.13224774002074893,False,False,False,False,False,0,0.060759604
True,0.4423076923076924,0.631578947368421,0.37594954653124424,False,False,True,False,False,0,0.069313355
True,0.326923076923077,0.38596491228070173,0.28934992438918405,False,False,True,False,False,0,0.060759604
True,0.9423076923076924,1.0,0.936399803326657,False,False,True,False,False,1,0.9224
True,0.28846153846153855,0.40350877192982454,0.24687398273953895,False,False,True,False,False,0,0.060759604
True,0.019230769230769273,0.21052631578947367,0.0011746523784399235,True,False,True,False,False,0,0.060759604
